X (Grid)	Y (Grid)	X (m)	Y (m)	Data
18	7	74	370	0
19	7	78	370	0
20	7	82	370	0
21	7	86	370	0
22	7	90	370	0
23	7	94	370	0
24	7	98	370	0
25	7	102	370	1.450283
26	7	106	370	4.122147
27	7	110	370	6.251984
28	7	114	370	6.738642
29	7	118	370	10.846669
30	7	122	370	28.658077
31	7	126	370	-999
32	7	130	370	-999
33	7	134	370	-999
34	7	138	370	-999
35	7	142	370	-999
36	7	146	370	-999
37	7	150	370	-999
38	7	154	370	43.695461
39	7	158	370	53.289093
40	7	162	370	-999
41	7	166	370	-999
42	7	170	370	-999
43	7	174	370	-999
44	7	178	370	55.826035
45	7	182	370	58.953384
46	7	186	370	-999
47	7	190	370	-999
48	7	194	370	-999
49	7	198	370	-999
50	7	202	370	50.498981
51	7	206	370	32.843628
52	7	210	370	23.526318
53	7	214	370	14.875068
54	7	218	370	11.548641
55	7	222	370	9.090423
56	7	226	370	7.55443
57	7	230	370	7.090969
58	7	234	370	6.609075
59	7	238	370	7.17076
60	7	242	370	7.177849
61	7	246	370	7.158793
62	7	250	370	9.627098
63	7	254	370	12.279771
64	7	258	370	15.647145
65	7	262	370	21.998682
66	7	266	370	40.788387
67	7	270	370	-999
68	7	274	370	-999
69	7	278	370	-999
70	7	282	370	72.990601
71	7	286	370	64.069092
72	7	290	370	-999
73	7	294	370	-999
74	7	298	370	-999
75	7	302	370	41.868366
76	7	306	370	22.560724
77	7	310	370	14.561854
78	7	314	370	11.729026
79	7	318	370	10.733312
80	7	322	370	7.629411
81	7	326	370	7.183345
82	7	330	370	5.597751
83	7	334	370	6.151101
84	7	338	370	4.598278
85	7	342	370	3.511647
86	7	346	370	3.525313
87	7	350	370	3.539078
88	7	354	370	3.011073
89	7	358	370	3.068002
90	7	362	370	2.587446
91	7	366	370	1.483608
92	7	370	370	0.983202
93	7	374	370	1.51522
94	7	378	370	1.51279
95	7	382	370	1.478456
96	7	386	370	0.475777
97	7	390	370	0.50411
98	7	394	370	0
99	7	398	370	0
0	6	2	374	0
1	6	6	374	0
2	6	10	374	0
3	6	14	374	0
4	6	18	374	0
5	6	22	374	0
6	6	26	374	0
7	6	30	374	0
8	6	34	374	0
9	6	38	374	0
10	6	42	374	0
11	6	46	374	0
12	6	50	374	0
13	6	54	374	0
14	6	58	374	0
15	6	62	374	0
16	6	66	374	0
17	6	70	374	0
18	6	74	374	0
19	6	78	374	0
20	6	82	374	0
21	6	86	374	0
22	6	90	374	0
23	6	94	374	0
24	6	98	374	0
25	6	102	374	0
26	6	106	374	2.498032
27	6	110	374	4.645015
28	6	114	374	5.697535
29	6	118	374	6.766506
30	6	122	374	10.321297
31	6	126	374	21.57641
32	6	130	374	29.456238
33	6	134	374	48.592167
34	6	138	374	-999
35	6	142	374	-999
36	6	146	374	-999
37	6	150	374	-999
38	6	154	374	43.875694
39	6	158	374	42.779507
40	6	162	374	-999
41	6	166	374	-999
42	6	170	374	-999
43	6	174	374	-999
44	6	178	374	61.922165
45	6	182	374	50.964275
46	6	186	374	-999
47	6	190	374	-999
48	6	194	374	54.873108
49	6	198	374	38.884117
50	6	202	374	27.6966
51	6	206	374	21.286448
52	6	210	374	16.583986
53	6	214	374	10.095823
54	6	218	374	8.522803
55	6	222	374	8.094262
56	6	226	374	7.15178
57	6	230	374	5.533699
58	6	234	374	6.106057
59	6	238	374	5.587046
60	6	242	374	6.074297
61	6	246	374	6.639912
62	6	250	374	9.647614
63	6	254	374	11.204275
64	6	258	374	15.150907
65	6	262	374	24.048904
66	6	266	374	41.811756
67	6	270	374	-999
68	6	274	374	-999
69	6	278	374	-999
70	6	282	374	62.174068
71	6	286	374	51.127174
72	6	290	374	68.859856
73	6	294	374	-999
74	6	298	374	-999
75	6	302	374	33.315483
76	6	306	374	18.686329
77	6	310	374	12.709828
78	6	314	374	9.714421
79	6	318	374	8.716942
80	6	322	374	6.658473
81	6	326	374	5.657785
82	6	330	374	4.575153
83	6	334	374	4.036871
84	6	338	374	4.09631
85	6	342	374	3.567636
86	6	346	374	3.575687
87	6	350	374	3.631447
88	6	354	374	3.043145
89	6	358	374	3.553524
90	6	362	374	1.997718
91	6	366	374	1.465639
92	6	370	374	1.512079
93	6	374	374	1.010556
94	6	378	374	0.99715
95	6	382	374	1.010495
96	6	386	374	0.454104
97	6	390	374	0.46274
98	6	394	374	0
99	6	398	374	0
0	5	2	378	0
1	5	6	378	0
2	5	10	378	0
3	5	14	378	0
4	5	18	378	0
5	5	22	378	0
6	5	26	378	0
7	5	30	378	0
8	5	34	378	0
9	5	38	378	0
10	5	42	378	0
11	5	46	378	0
12	5	50	378	0
13	5	54	378	0
14	5	58	378	0
15	5	62	378	0
16	5	66	378	0
17	5	70	378	0
18	5	74	378	0
19	5	78	378	0
20	5	82	378	0
21	5	86	378	0
22	5	90	378	0
23	5	94	378	0
24	5	98	378	0
25	5	102	378	0
26	5	106	378	0.901731
27	5	110	378	2.503839
28	5	114	378	4.123967
29	5	118	378	5.727219
30	5	122	378	6.288549
31	5	126	378	8.851297
32	5	130	378	12.971272
33	5	134	378	29.668926
34	5	138	378	-999
35	5	142	378	-999
36	5	146	378	-999
37	5	150	378	-999
38	5	154	378	40.807304
39	5	158	378	38.444592
40	5	162	378	-999
41	5	166	378	-999
42	5	170	378	-999
43	5	174	378	-999
44	5	178	378	-999
45	5	182	378	36.528584
46	5	186	378	33.857613
47	5	190	378	34.692581
48	5	194	378	27.323433
49	5	198	378	21.739689
50	5	202	378	17.263329
51	5	206	378	13.494929
52	5	210	378	10.702186
53	5	214	378	9.162581
54	5	218	378	8.036411
55	5	222	378	6.076035
56	5	226	378	5.635703
57	5	230	378	5.634751
58	5	234	378	6.126149
59	5	238	378	5.559666
60	5	242	378	5.070496
61	5	246	378	5.577527
62	5	250	378	9.695543
63	5	254	378	9.64928
64	5	258	378	13.021385
65	5	262	378	23.039835
66	5	266	378	41.84301
67	5	270	378	-999
68	5	274	378	-999
69	5	278	378	-999
70	5	282	378	54.037392
71	5	286	378	39.593513
72	5	290	378	50.283653
73	5	294	378	-999
74	5	298	378	48.163097
75	5	302	378	22.786459
76	5	306	378	14.494412
77	5	310	378	11.314822
78	5	314	378	8.18638
79	5	318	378	5.665004
80	5	322	378	4.601127
81	5	326	378	4.618532
82	5	330	378	4.076695
83	5	334	378	4.065586
84	5	338	378	3.563633
85	5	342	378	4.084117
86	5	346	378	3.04032
87	5	350	378	3.097063
88	5	354	378	2.582208
89	5	358	378	2.519393
90	5	362	378	2.042338
91	5	366	378	1.501853
92	5	370	378	1.483304
93	5	374	378	1.517187
94	5	378	378	1.031891
95	5	382	378	1.030968
96	5	386	378	0.485856
97	5	390	378	0
98	5	394	378	0
99	5	398	378	0
0	4	2	382	0
1	4	6	382	0
2	4	10	382	0
3	4	14	382	0
4	4	18	382	0
5	4	22	382	0
6	4	26	382	0
7	4	30	382	0
8	4	34	382	0
9	4	38	382	0
10	4	42	382	0
11	4	46	382	0
12	4	50	382	0
13	4	54	382	0
14	4	58	382	0
15	4	62	382	0
16	4	66	382	0
17	4	70	382	0
18	4	74	382	0
19	4	78	382	0
20	4	82	382	0
21	4	86	382	0
22	4	90	382	0
23	4	94	382	0
24	4	98	382	0
25	4	102	382	0
26	4	106	382	0.47326
27	4	110	382	2.003234
28	4	114	382	3.08273
29	4	118	382	4.10602
30	4	122	382	5.209681
31	4	126	382	6.286383
32	4	130	382	8.867787
33	4	134	382	16.644724
34	4	138	382	28.114511
35	4	142	382	43.953903
36	4	146	382	-999
37	4	150	382	-999
38	4	154	382	33.840294
39	4	158	382	24.36503
40	4	162	382	48.129642
41	4	166	382	-999
42	4	170	382	-999
43	4	174	382	-999
44	4	178	382	41.566959
45	4	182	382	20.750534
46	4	186	382	16.660763
47	4	190	382	15.534164
48	4	194	382	15.928967
49	4	198	382	14.438708
50	4	202	382	11.740406
51	4	206	382	10.231078
52	4	210	382	10.235869
53	4	214	382	8.153118
54	4	218	382	6.008299
55	4	222	382	4.436801
56	4	226	382	5.04273
57	4	230	382	4.488848
58	4	234	382	4.462704
59	4	238	382	3.917106
60	4	242	382	4.497207
61	4	246	382	4.022594
62	4	250	382	7.005435
63	4	254	382	8.581269
64	4	258	382	13.596676
65	4	262	382	20.523605
66	4	266	382	39.813118
67	4	270	382	-999
68	4	274	382	-999
69	4	278	382	-999
70	4	282	382	41.582886
71	4	286	382	30.228146
72	4	290	382	28.270987
73	4	294	382	30.519829
74	4	298	382	23.917227
75	4	302	382	14.892489
76	4	306	382	11.700357
77	4	310	382	8.23722
78	4	314	382	7.228573
79	4	318	382	5.13615
80	4	322	382	5.183246
81	4	326	382	4.101431
82	4	330	382	4.083129
83	4	334	382	4.615716
84	4	338	382	3.597637
85	4	342	382	3.041186
86	4	346	382	2.999283
87	4	350	382	3.048535
88	4	354	382	3.596563
89	4	358	382	2.541374
90	4	362	382	1.520905
91	4	366	382	1.51292
92	4	370	382	1.012683
93	4	374	382	1.481467
94	4	378	382	1.010599
95	4	382	382	1.036089
96	4	386	382	0
97	4	390	382	0
98	4	394	382	0
99	4	398	382	0
0	3	2	386	0
1	3	6	386	0
2	3	10	386	0
3	3	14	386	0
4	3	18	386	0
5	3	22	386	0
6	3	26	386	0
7	3	30	386	0
8	3	34	386	0
9	3	38	386	0
10	3	42	386	0
11	3	46	386	0
12	3	50	386	0
13	3	54	386	0
14	3	58	386	0
15	3	62	386	0
16	3	66	386	0
17	3	70	386	0
18	3	74	386	0
19	3	78	386	0
20	3	82	386	0
21	3	86	386	0
22	3	90	386	0
23	3	94	386	0
24	3	98	386	0
25	3	102	386	0
26	3	106	386	0
27	3	110	386	1.496658
28	3	114	386	2.02229
29	3	118	386	3.653086
30	3	122	386	4.130899
31	3	126	386	5.210535
32	3	130	386	5.736173
33	3	134	386	7.792433
34	3	138	386	11.381027
35	3	142	386	16.647469
36	3	146	386	27.08835
37	3	150	386	27.065157
38	3	154	386	17.705759
39	3	158	386	16.081287
40	3	162	386	30.175995
41	3	166	386	-999
42	3	170	386	43.78096
43	3	174	386	28.893808
44	3	178	386	18.574326
45	3	182	386	11.563022
46	3	186	386	9.325299
47	3	190	386	9.857873
48	3	194	386	10.33645
49	3	198	386	9.432392
50	3	202	386	8.7934
51	3	206	386	7.160697
52	3	210	386	6.052649
53	3	214	386	5.029721
54	3	218	386	4.482977
55	3	222	386	3.946648
56	3	226	386	4.545523
57	3	230	386	4.059493
58	3	234	386	4.036053
59	3	238	386	4.597392
60	3	242	386	4.042054
61	3	246	386	4.004019
62	3	250	386	6.588023
63	3	254	386	8.14602
64	3	258	386	11.050889
65	3	262	386	16.08177
66	3	266	386	31.677807
67	3	270	386	-999
68	3	274	386	-999
69	3	278	386	50.744984
70	3	282	386	28.495909
71	3	286	386	21.167269
72	3	290	386	17.752949
73	3	294	386	17.076057
74	3	298	386	13.066108
75	3	302	386	10.755124
76	3	306	386	7.693724
77	3	310	386	7.223611
78	3	314	386	6.157032
79	3	318	386	4.641431
80	3	322	386	4.06672
81	3	326	386	4.071691
82	3	330	386	3.592408
83	3	334	386	3.512548
84	3	338	386	3.625715
85	3	342	386	3.614202
86	3	346	386	2.052083
87	3	350	386	2.525074
88	3	354	386	2.525117
89	3	358	386	2.038252
90	3	362	386	1.468031
91	3	366	386	1.546019
92	3	370	386	1.000646
93	3	374	386	1.01264
94	3	378	386	0.470279
95	3	382	386	0
96	3	386	386	0
97	3	390	386	0
98	3	394	386	0
99	3	398	386	0
0	2	2	390	0
1	2	6	390	0
2	2	10	390	0
3	2	14	390	0
4	2	18	390	0
5	2	22	390	0
6	2	26	390	0
7	2	30	390	0
8	2	34	390	0
9	2	38	390	0
10	2	42	390	0
11	2	46	390	0
12	2	50	390	0
13	2	54	390	0
14	2	58	390	0
15	2	62	390	0
16	2	66	390	0
17	2	70	390	0
18	2	74	390	0
19	2	78	390	0
20	2	82	390	0
21	2	86	390	0
22	2	90	390	0
23	2	94	390	0
24	2	98	390	0
25	2	102	390	0
26	2	106	390	0
27	2	110	390	0.495839
28	2	114	390	1.444755
29	2	118	390	2.53809
30	2	122	390	3.083349
31	2	126	390	3.59249
32	2	130	390	4.165884
33	2	134	390	4.221555
34	2	138	390	7.243999
35	2	142	390	9.330281
36	2	146	390	9.328496
37	2	150	390	9.839495
38	2	154	390	8.760656
39	2	158	390	9.358065
40	2	162	390	14.537271
41	2	166	390	21.572865
42	2	170	390	17.033762
43	2	174	390	12.559373
44	2	178	390	9.829849
45	2	182	390	6.205885
46	2	186	390	5.966583
47	2	190	390	7.6611
48	2	194	390	7.62119
49	2	198	390	7.289828
50	2	202	390	6.243628
51	2	206	390	5.070169
52	2	210	390	3.952913
53	2	214	390	4.470936
54	2	218	390	4.51264
55	2	222	390	4.498944
56	2	226	390	4.058306
57	2	230	390	4.582465
58	2	234	390	4.00509
59	2	238	390	4.002386
60	2	242	390	4.012897
61	2	246	390	4.574492
62	2	250	390	5.585595
63	2	254	390	5.57995
64	2	258	390	7.592048
65	2	262	390	10.891418
66	2	266	390	16.486803
67	2	270	390	30.291613
68	2	274	390	31.907858
69	2	278	390	24.372276
70	2	282	390	16.434671
71	2	286	390	13.776716
72	2	290	390	11.804501
73	2	294	390	11.56881
74	2	298	390	9.734382
75	2	302	390	7.76395
76	2	306	390	6.699467
77	2	310	390	6.708406
78	2	314	390	5.123251
79	2	318	390	4.690809
80	2	322	390	4.104183
81	2	326	390	4.116943
82	2	330	390	4.10287
83	2	334	390	3.606187
84	2	338	390	3.05691
85	2	342	390	3.070875
86	2	346	390	3.09351
87	2	350	390	2.036545
88	2	354	390	2.581233
89	2	358	390	2.582983
90	2	362	390	1.026657
91	2	366	390	1.514718
92	2	370	390	1.009303
93	2	374	390	1.032528
94	2	378	390	0
95	2	382	390	0
96	2	386	390	0
97	2	390	390	0
98	2	394	390	0
99	2	398	390	0
0	1	2	394	0
1	1	6	394	0
2	1	10	394	0
3	1	14	394	0
4	1	18	394	0
5	1	22	394	0
6	1	26	394	0
7	1	30	394	0
8	1	34	394	0
9	1	38	394	0
10	1	42	394	0
11	1	46	394	0
12	1	50	394	0
13	1	54	394	0
14	1	58	394	0
15	1	62	394	0
16	1	66	394	0
17	1	70	394	0
18	1	74	394	0
19	1	78	394	0
20	1	82	394	0
21	1	86	394	0
22	1	90	394	0
23	1	94	394	0
24	1	98	394	0
25	1	102	394	0
26	1	106	394	0
27	1	110	394	0
28	1	114	394	0.338173
29	1	118	394	1.99624
30	1	122	394	2.573498
31	1	126	394	3.070789
32	1	130	394	3.656963
33	1	134	394	3.611113
34	1	138	394	4.674356
35	1	142	394	5.210708
36	1	146	394	6.250945
37	1	150	394	6.721727
38	1	154	394	6.22434
39	1	158	394	6.205768
40	1	162	394	7.234354
41	1	166	394	7.822614
42	1	170	394	8.688789
43	1	174	394	7.370216
44	1	178	394	6.054566
45	1	182	394	5.037725
46	1	186	394	4.94152
47	1	190	394	5.714626
48	1	194	394	5.06934
49	1	198	394	4.20996
50	1	202	394	3.546668
51	1	206	394	2.89843
52	1	210	394	3.450176
53	1	214	394	3.989097
54	1	218	394	3.521132
55	1	222	394	3.479154
56	1	226	394	3.775416
57	1	230	394	4.091747
58	1	234	394	3.550543
59	1	238	394	3.498379
60	1	242	394	4.090101
61	1	246	394	3.471836
62	1	250	394	4.473526
63	1	254	394	5.01733
64	1	258	394	5.58115
65	1	262	394	8.024059
66	1	266	394	8.81518
67	1	270	394	12.142591
68	1	274	394	14.73377
69	1	278	394	13.462125
70	1	282	394	11.146612
71	1	286	394	8.703931
72	1	290	394	8.280946
73	1	294	394	8.803384
74	1	298	394	7.23902
75	1	302	394	6.155366
76	1	306	394	5.657642
77	1	310	394	5.165596
78	1	314	394	4.062644
79	1	318	394	4.125471
80	1	322	394	3.59428
81	1	326	394	4.14525
82	1	330	394	3.073466
83	1	334	394	3.619289
84	1	338	394	2.550911
85	1	342	394	2.523978
86	1	346	394	2.561145
87	1	350	394	2.575583
88	1	354	394	2.037715
89	1	358	394	2.077881
90	1	362	394	0.988813
91	1	366	394	1.031202
92	1	370	394	0.47261
93	1	374	394	0
94	1	378	394	0
95	1	382	394	0
96	1	386	394	0
97	1	390	394	0
98	1	394	394	0
99	1	398	394	0
0	0	2	398	0
1	0	6	398	0
2	0	10	398	0
3	0	14	398	0
4	0	18	398	0
5	0	22	398	0
6	0	26	398	0
7	0	30	398	0
8	0	34	398	0
9	0	38	398	0
10	0	42	398	0
11	0	46	398	0
12	0	50	398	0
13	0	54	398	0
14	0	58	398	0
15	0	62	398	0
16	0	66	398	0
17	0	70	398	0
18	0	74	398	0
19	0	78	398	0
20	0	82	398	0
21	0	86	398	0
22	0	90	398	0
23	0	94	398	0
24	0	98	398	0
25	0	102	398	0
26	0	106	398	0
27	0	110	398	0
28	0	114	398	0
29	0	118	398	0.398028
30	0	122	398	2.056212
31	0	126	398	3.084493
32	0	130	398	3.664421
33	0	134	398	3.643774
34	0	138	398	3.615
35	0	142	398	4.111215
36	0	146	398	4.660167
37	0	150	398	4.696784
38	0	154	398	4.667827
39	0	158	398	4.744823
40	0	162	398	4.763703
41	0	166	398	6.170986
42	0	170	398	4.709116
43	0	174	398	4.712523
44	0	178	398	4.276186
45	0	182	398	4.19384
46	0	186	398	4.367896
47	0	190	398	4.688729
48	0	194	398	4.499364
49	0	198	398	3.44609
50	0	202	398	2.979988
51	0	206	398	2.399221
52	0	210	398	3.439526
53	0	214	398	3.487457
54	0	218	398	3.253225
55	0	222	398	4.046447
56	0	226	398	3.457759
57	0	230	398	3.524078
58	0	234	398	3.820422
59	0	238	398	3.523658
60	0	242	398	3.570063
61	0	246	398	4.059853
62	0	250	398	3.508536
63	0	254	398	5.058052
64	0	258	398	4.578222
65	0	262	398	4.564609
66	0	266	398	5.48968
67	0	270	398	7.017348
68	0	274	398	8.617002
69	0	278	398	8.137586
70	0	282	398	6.118576
71	0	286	398	7.712723
72	0	290	398	6.951606
73	0	294	398	6.153782
74	0	298	398	4.631741
75	0	302	398	5.15041
76	0	306	398	4.137009
77	0	310	398	4.690384
78	0	314	398	4.143227
79	0	318	398	4.660531
80	0	322	398	3.58444
81	0	326	398	4.132893
82	0	330	398	3.050688
83	0	334	398	3.626815
84	0	338	398	3.135171
85	0	342	398	2.033711
86	0	346	398	2.566639
87	0	350	398	2.042043
88	0	354	398	1.495865
89	0	358	398	1.504198
90	0	362	398	1.015604
91	0	366	398	1.035422
92	0	370	398	0
93	0	374	398	0
94	0	378	398	0
95	0	382	398	0
96	0	386	398	0
97	0	390	398	0
98	0	394	398	0
99	0	398	398	0

60,99,0
61,99,0
62,99,0
63,99,0
64,99,0
65,99,0
66,99,0
67,99,0
68,99,0
69,99,0
70,99,0
71,99,0
72,99,0
73,99,0
74,99,0
75,99,0
76,99,0
77,99,0
78,99,0
79,99,0
80,99,0
81,99,0
82,99,0
83,99,0
84,99,0
85,99,0
86,99,0
87,99,0
88,99,0
89,99,0
90,99,0
91,99,0
92,99,0
93,99,0
94,99,0
95,99,0
96,99,0
97,99,0
98,99,0
99,99,0
0,98,0
1,98,0
2,98,0
3,98,0
4,98,0
5,98,0
6,98,0
7,98,0
8,98,0
9,98,0
10,98,0
11,98,0
12,98,0
13,98,0
14,98,0
15,98,0
16,98,0
17,98,0
18,98,0
19,98,0
20,98,0
21,98,0
22,98,0
23,98,0
24,98,0
25,98,0
26,98,0
27,98,0
28,98,0
29,98,0
30,98,0
31,98,0
32,98,0
33,98,0
34,98,0
35,98,0
36,98,0
37,98,0
38,98,0
39,98,0
40,98,0
41,98,0
42,98,0
43,98,0
44,98,0
45,98,0
46,98,0
47,98,0
48,98,0
49,98,0
50,98,0
51,98,0
52,98,0
53,98,0
54,98,0
55,98,0
56,98,0
57,98,0
58,98,0
59,98,0
60,98,0
61,98,0
62,98,0
63,98,0
64,98,0
65,98,0
66,98,0
67,98,0
68,98,0
69,98,0
70,98,0
71,98,0
72,98,0
73,98,0
74,98,0
75,98,0
76,98,0
77,98,0
78,98,0
79,98,0
80,98,0
81,98,0
82,98,0
83,98,0
84,98,0
85,98,0
86,98,0
87,98,0
88,98,0
89,98,0
90,98,0
91,98,0
92,98,0
93,98,0
94,98,0
95,98,0
96,98,0
97,98,0
98,98,0
99,98,0
0,97,0
1,97,0
2,97,0
3,97,0
4,97,0
5,97,0
6,97,0
7,97,0
8,97,0
9,97,0
10,97,0
11,97,0
12,97,0
13,97,0
14,97,0
15,97,0
16,97,0
17,97,0
18,97,0
19,97,0
20,97,0
21,97,0
22,97,0
23,97,0
24,97,0
25,97,0
26,97,0
27,97,0
28,97,0
29,97,0
30,97,0
31,97,0
32,97,0
33,97,0
34,97,0
35,97,0
36,97,0
37,97,0
38,97,0
39,97,0
40,97,0
41,97,0
42,97,0
43,97,0
44,97,0
45,97,0
46,97,0
47,97,0
48,97,0
49,97,0
50,97,0
51,97,0
52,97,0
53,97,0
54,97,0
55,97,0
56,97,0
57,97,0.39977
58,97,0.39061
59,97,0.936013
60,97,0.407902
61,97,0.400766
62,97,0
63,97,0
64,97,0
65,97,0
66,97,0
67,97,0
68,97,0
69,97,0
70,97,0
71,97,0
72,97,0
73,97,0
74,97,0
75,97,0
76,97,0
77,97,0
78,97,0
79,97,0
80,97,0
81,97,0
82,97,0
83,97,0
84,97,0
85,97,0
86,97,0
87,97,0
88,97,0
89,97,0
90,97,0
91,97,0
92,97,0
93,97,0
94,97,0
95,97,0
96,97,0
97,97,0
98,97,0
99,97,0
0,96,0
1,96,0
2,96,0
3,96,0
4,96,0
5,96,0
6,96,0
7,96,0
8,96,0
9,96,0
10,96,0
11,96,0
12,96,0
13,96,0
14,96,0
15,96,0
16,96,0
17,96,0
18,96,0
19,96,0
20,96,0
21,96,0
22,96,0
23,96,0
24,96,0
25,96,0
26,96,0
27,96,0
28,96,0
29,96,0
30,96,0
31,96,0
32,96,0
33,96,0
34,96,0
35,96,0
36,96,0
37,96,0
38,96,0
39,96,0
40,96,0
41,96,0
42,96,0
43,96,0
44,96,0
45,96,0
46,96,0
47,96,0
48,96,0
49,96,0
50,96,0
51,96,0
52,96,0
53,96,0
54,96,0
55,96,0
56,96,0.407963
57,96,0.3505
58,96,0.947256
59,96,0.92989
60,96,0.95798
61,96,0.420095
62,96,0.364561
63,96,0
64,96,0
65,96,0
66,96,0
67,96,0
68,96,0
69,96,0
70,96,0
71,96,0
72,96,0
73,96,0
74,96,0
75,96,0
76,96,0
77,96,0
78,96,0
79,96,0
80,96,0
81,96,0
82,96,0
83,96,0
84,96,0
85,96,0
86,96,0
87,96,0
88,96,0
89,96,0
90,96,0
91,96,0
92,96,0
93,96,0
94,96,0
95,96,0
96,96,0
97,96,0
98,96,0
99,96,0
0,95,0
1,95,0
2,95,0
3,95,0
4,95,0
5,95,0
6,95,0
7,95,0
8,95,0
9,95,0
10,95,0
11,95,0
12,95,0
13,95,0
14,95,0
15,95,0
16,95,0
17,95,0
18,95,0
19,95,0
20,95,0
21,95,0
22,95,0
23,95,0
24,95,0
25,95,0
26,95,0
27,95,0
28,95,0
29,95,0
30,95,0
31,95,0
32,95,0
33,95,0
34,95,0
35,95,0
36,95,0
37,95,0
38,95,0
39,95,0
40,95,0
41,95,0
42,95,0
43,95,0
44,95,0
45,95,0
46,95,0
47,95,0
48,95,0
49,95,0
50,95,0
51,95,0
52,95,0
53,95,0
54,95,0
55,95,0.369868
56,95,0.438662
57,95,1.453568
58,95,1.43485
59,95,0.959297
60,95,1.490969
61,95,1.504319
62,95,0.396559
63,95,0.442548
64,95,0
65,95,0
66,95,0.427063
67,95,0.397196
68,95,0.420186
69,95,0
70,95,1.270218
71,95,0.366558
72,95,0.345574
73,95,0
74,95,0
75,95,0
76,95,0
77,95,0
78,95,0
79,95,0
80,95,0
81,95,0
82,95,0
83,95,0
84,95,0
85,95,0
86,95,0
87,95,0
88,95,0
89,95,0
90,95,0
91,95,0
92,95,0
93,95,0
94,95,0
95,95,0
96,95,0
97,95,0
98,95,0
99,95,0
0,94,0
1,94,0
2,94,0
3,94,0
4,94,0
5,94,0
6,94,0
7,94,0
